CH4,HEPTANE,CO2,CO,NO,ACETYLENE,CO2PPM,ETHYLENE,FORMICACID,N2O,BENZENE,HCN,TOLUENE,DIESEL,SO2,CO2%,NAPHTHALENE,HCL,PHENOL,STYRENE,COCL2,FORMALDEHYDE,METHYLMETACRYLATE,NAPHTHAL,NO2,ACRYLONITRILE,PROPANE,PROPYLENE,METHANOL,TRACES,NH3,METHANE,ETHANE,PHOSGENE,HNCO,AMMONIA
2.1971380000000003,0,458.436524,0.404474,0.0,0.020281999999999998,0,0.0,0,0.301105,0.078555,0,0,0,0,0.550245,0,0.206645,0,0,0,0,0,0,0.078555,0,0.0,0,0,0,2.1971380000000003,0,0.699332,0,0,0
2.1936240000000002,0,458.88318,0.295951,0.0,0.0,0,0.0,0,0.3147,0.0,0,0,0,0,0.538511,0,0.090837,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1936240000000002,0,0.585229,0,0,0
2.246483,0,456.858891,0.41358,0.0,0.114238,0,0.003824,0,0.304182,0.0,0,0,0,0,0.5394100000000001,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.246483,0,0.605763,0,0,0
2.1273009999999997,0,456.05864,0.950736,0.0,0.26452800000000004,0,0.0,0,0.356548,0.0,0,0,0,0,0.5430619999999999,0,0.198567,0,0,0,0,0,0,0.0,0,0.249442,0,0,0,2.1273009999999997,0,0.360298,0,0,0
2.1550130000000003,0,456.296279,0.772055,0.0,0.0,0,0.080978,0,0.307607,0.0,0,0,0,0,0.5376770000000001,0,0.129072,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1550130000000003,0,0.589899,0,0,0
2.068537,0,456.25691900000004,0.412394,0.0,0.071285,0,0.0,0,0.29697399999999996,0.0,0,0,0,0,0.535269,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.068537,0,0.400582,0,0,0
2.198594,0,455.56309100000004,0.400073,0.0,0.034437999999999996,0,0.0,0,0.283083,0.787844,0,0,0,0,0.550127,0,0.202821,0,0,0,0,0,0,0.787844,0,0.0,0,0,0,2.198594,0,0.51385,0,0,0
2.186538,0,457.54958600000003,0.37535100000000005,0.0,0.0,0,0.110651,0,0.385411,0.0,0,0,0,0,0.549351,0,0.156487,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.186538,0,0.357429,0,0,0
2.239224,0,455.26889400000005,0.24955700000000003,0.0,0.0,0,0.078437,0,0.350565,0.0,0,0,0,0,0.541493,0,0.072325,0,0,0,0,0,0,0.0,0,0.005051,0,0,0,2.239224,0,0.51313,0,0,0
2.166819,0,454.17677199999997,0.587649,0.063444,0.0025399999999999997,0,0.104243,0,0.38106599999999996,0.0,0,0,0,0,0.547901,0,0.227133,0,0,0,0,0,0,0.0,0,0.0022960000000000003,0,0,0,2.166819,0,0.479231,0,0,0
2.268773,0,455.495371,0.600787,0.0,0.196185,0,0.0,0,0.252846,0.0,0,0,0,0,0.541006,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.268773,0,0.62983,0,0,0
2.2506939999999998,0,455.52638099999996,0.584892,0.0,0.276753,0,0.006854000000000001,0,0.347121,0.0,0,0,0,0,0.5423680000000001,0,0.200127,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2506939999999998,0,0.684487,0,0,0
2.1837169999999997,0,454.757287,0.518281,0.131063,0.0,0,0.0,0,0.388236,0.0,0,0,0,0,0.535362,0,0.226149,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1837169999999997,0,0.583918,0,0,0
2.068973,0,455.443742,0.622324,0.0,0.0,0,0.0,0,0.406624,0.0,0,0,0,0,0.543175,0,0.11573399999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.068973,0,0.466368,0,0,0
2.267753,0,455.061891,0.962525,0.0,0.0,0,0.0,0,0.281932,0.0,0,0,0,0,0.55282,0,0.22699699999999998,0,0,0,0,0,0,0.0,0,0.304671,0,0,0,2.267753,0,0.398343,0,0,0
2.283332,0,456.73161500000003,0.617845,0.0,0.104038,0,0.0,0,0.396982,0.0,0,0,0,0,0.552167,0,0.068124,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.283332,0,0.501342,0,0,0
2.264987,0,456.739296,0.64013,0.0,0.270965,0,0.019212,0,0.343341,0.761429,0,0,0,0,0.546403,0,0.168237,0,0,0,0,0,0,0.761429,0,0.0,0,0,0,2.264987,0,0.425421,0,0,0
2.21711,0,455.169103,0.5402819999999999,0.0,0.031715,0,0.0,0,0.21110399999999999,0.0,0,0,0,0,0.552066,0,0.17386,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.21711,0,0.616174,0,0,0
2.159095,0,457.782809,0.968613,0.0,0.0,0,0.0,0,0.327218,0.0,0,0,0,0,0.5400739999999999,0,0.077953,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.159095,0,0.8131619999999999,0,0,0
2.1806200000000002,0,455.835216,0.5081289999999999,0.0,0.0,0,0.121432,0,0.43456000000000006,0.21603899999999998,0,0,0,0,0.539747,0,0.119218,0,0,0,0,0,0,0.21603899999999998,0,0.0,0,0,0,2.1806200000000002,0,0.353528,0,0,0
2.075612,0,454.9673480000001,0.748159,0.291308,0.316409,0,0.10794100000000001,0,0.400607,0.0,0,0,0,0,0.553433,0,0.192698,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.075612,0,0.477768,0,0,0
2.091928,0,456.30534000000006,0.7320949999999999,0.0,0.267339,0,0.0,0,0.430813,0.0,0,0,0,0,0.550319,0,0.0,0,0,0,0,0,0,0.0,0,0.071991,0,0,0,2.091928,0,0.469037,0,0,0
2.100425,0,455.76758,0.467124,0.0,0.122003,0,0.014586000000000002,0,0.308825,0.0,0,0,0,0,0.546103,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.100425,0,0.270863,0,0,0
2.240559,0,455.57698600000003,0.281457,0.0,0.0,0,0.096287,0,0.42662,0.0,0,0,0,0,0.5485680000000001,0,0.170817,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.240559,0,0.31745999999999996,0,0,0
2.140857,0,456.780509,0.47146899999999997,0.0,0.4828,0,0.14288499999999998,0,0.23095100000000002,0.0,0,0,0,0,0.538126,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.140857,0,0.497745,0,0,0
2.181985,0,457.09495400000003,0.475542,0.0,0.072644,0,0.0,0,0.39905300000000005,0.0,0,0,0,0,0.547484,0,0.111956,0,0,0,0,0,0,0.0,0,0.166982,0,0,0,2.181985,0,0.766353,0,0,0
2.031685,0,456.329195,0.49518999999999996,0.0,0.296084,0,0.183843,0,0.406275,0.0,0,0,0,0,0.545325,0,0.10065199999999999,0,0,0,0,0,0,0.0,0,0.021468,0,0,0,2.031685,0,0.935975,0,0,0
2.15959,0,456.501564,0.696829,0.0,0.033056999999999996,0,0.0,0,0.280796,0.0,0,0,0,0,0.552705,0,0.09913,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.15959,0,0.358795,0,0,0
2.204326,0,455.646499,0.508538,0.0,0.075985,0,0.113227,0,0.22443600000000002,0.0,0,0,0,0,0.543652,0,0.128944,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.204326,0,0.326414,0,0,0
2.167539,0,456.34835999999996,0.498327,0.0,0.0,0,0.0,0,0.311811,0.7286130000000001,0,0,0,0,0.549397,0,0.174798,0,0,0,0,0,0,0.7286130000000001,0,0.0,0,0,0,2.167539,0,0.352287,0,0,0
2.1652880000000003,0,457.158453,0.19304000000000002,0.0,0.053957000000000005,0,0.046584,0,0.358124,0.0,0,0,0,0,0.553723,0,0.03213,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1652880000000003,0,0.542077,0,0,0
2.02637,0,458.393137,0.980994,0.0,0.0,0,0.025539,0,0.328232,0.527339,0,0,0,0,0.5384220000000001,0,0.060728,0,0,0,0,0,0,0.527339,0,0.0,0,0,0,2.02637,0,0.6427350000000001,0,0,0
2.1205529999999997,0,457.11387,0.9208459999999999,0.0,0.421386,0,0.134595,0,0.320332,0.0,0,0,0,0,0.549556,0,0.16641,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1205529999999997,0,0.647967,0,0,0
2.151107,0,453.632754,0.33032100000000003,0.0,0.0,0,0.038921,0,0.305153,0.0,0,0,0,0,0.553848,0,0.07527400000000001,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.151107,0,0.814553,0,0,0
2.24817,0,457.340101,0.25450900000000004,0.0,0.33802,0,0.0,0,0.435834,0.0,0,0,0,0,0.5500229999999999,0,0.244482,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.24817,0,0.928364,0,0,0
2.228845,0,457.65998899999994,0.8494120000000001,0.0,0.125275,0,0.0,0,0.273453,0.0,0,0,0,0,0.553864,0,0.21838600000000002,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.228845,0,0.63061,0,0,0
1.983595,0,454.44045300000005,0.7172390000000001,0.0,0.016277,0,0.009007,0,0.27650399999999997,0.0,0,0,0,0,0.548443,0,0.035856,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.983595,0,0.40721199999999996,0,0,0
2.0804650000000002,0,455.69571900000005,0.738089,0.0,0.0,0,0.0,0,0.413599,0.0,0,0,0,0,0.545632,0,0.047131,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0804650000000002,0,0.702277,0,0,0
2.407132,0,456.02596100000005,0.680612,0.0,0.0,0,0.0,0,0.269183,0.0,0,0,0,0,0.550026,0,0.136794,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.407132,0,0.370014,0,0,0
2.226485,0,459.577704,0.563521,0.0,0.0,0,0.028595,0,0.24734899999999999,0.362315,0,0,0,0,0.546297,0,0.165305,0,0,0,0,0,0,0.362315,0,0.0,0,0,0,2.226485,0,0.435237,0,0,0
2.1276080000000004,0,455.467338,0.28991500000000003,0.0,0.057685,0,0.032364,0,0.276904,0.0,0,0,0,0,0.548532,0,0.156585,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1276080000000004,0,0.543776,0,0,0
2.2702,0,456.21486200000004,0.331301,0.0,0.47415799999999997,0,0.08867699999999999,0,0.2225,0.8306889999999999,0,0,0,0,0.546745,0,0.125063,0,0,0,0,0,0,0.8306889999999999,0,0.17058299999999998,0,0,0,2.2702,0,0.48431899999999994,0,0,0
2.312391,0,458.28612699999996,0.845052,0.0,0.24696500000000002,0,0.10361,0,0.291367,0.23511700000000002,0,0,0,0,0.546891,0,0.14080499999999999,0,0,0,0,0,0,0.23511700000000002,0,0.0,0,0,0,2.312391,0,0.544369,0,0,0
2.285479,0,459.058433,0.5769489999999999,0.0,0.42700699999999997,0,0.0,0,0.434541,0.0,0,0,0,0,0.546674,0,0.055453999999999996,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.285479,0,0.431108,0,0,0
2.361382,0,455.42604000000006,0.371944,0.0,0.23418699999999998,0,0.057823,0,0.256971,0.6141220000000001,0,0,0,0,0.541813,0,0.068702,0,0,0,0,0,0,0.6141220000000001,0,0.0,0,0,0,2.361382,0,0.578596,0,0,0
2.078767,0,455.883605,0.7455649999999999,0.0,0.080234,0,0.0,0,0.296282,0.0,0,0,0,0,0.553293,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.078767,0,0.796045,0,0,0
2.271043,0,456.337261,0.7827350000000001,0.0,0.019736,0,0.0,0,0.285061,0.63555,0,0,0,0,0.553714,0,0.101079,0,0,0,0,0,0,0.63555,0,0.0,0,0,0,2.271043,0,0.819735,0,0,0
2.280957,0,455.29323099999993,0.723711,0.0,0.107603,0,0.12829100000000002,0,0.153232,0.0,0,0,0,0,0.5541520000000001,0,0.16905,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.280957,0,0.414335,0,0,0
2.194285,0,454.86816600000003,0.690149,0.0,0.0,0,0.0,0,0.312434,0.0,0,0,0,0,0.543524,0,0.173848,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.194285,0,0.19956300000000002,0,0,0
2.0057009999999997,0,456.586566,0.8166220000000001,0.0,0.0,0,0.0,0,0.234746,0.430947,0,0,0,0,0.536884,0,0.088995,0,0,0,0,0,0,0.430947,0,0.034255,0,0,0,2.0057009999999997,0,0.643941,0,0,0
2.246491,0,455.775243,0.69803,0.0,0.173295,0,0.024519,0,0.299273,0.0,0,0,0,0,0.5512239999999999,0,0.093803,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.246491,0,0.508672,0,0,0
2.047326,0,455.36047699999995,0.920198,0.0,0.177241,0,0.031467,0,0.327872,0.495492,0,0,0,0,0.548651,0,0.0,0,0,0,0,0,0,0.495492,0,0.0,0,0,0,2.047326,0,0.642467,0,0,0
1.9646139999999999,0,454.24944800000003,0.602953,0.0,0.211961,0,0.18146400000000001,0,0.405001,0.0,0,0,0,0,0.541942,0,0.037688,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.9646139999999999,0,0.396497,0,0,0
2.2675110000000003,0,453.829233,0.8623360000000001,0.0,0.0,0,0.03132,0,0.296929,0.0,0,0,0,0,0.542251,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2675110000000003,0,0.702701,0,0,0
2.137338,0,458.25652199999996,0.70767,0.0,0.246944,0,0.031963,0,0.243835,0.0,0,0,0,0,0.55084,0,0.219016,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.137338,0,0.555948,0,0,0
2.271866,0,454.15868600000005,0.7770560000000001,0.0,0.0,0,0.013772,0,0.13301500000000002,0.0,0,0,0,0,0.559832,0,0.16605699999999998,0,0,0,0,0,0,0.0,0,0.094503,0,0,0,2.271866,0,0.686059,0,0,0
2.2839840000000002,0,458.741774,1.007888,0.0,0.177269,0,0.197318,0,0.349606,0.0,0,0,0,0,0.549071,0,0.274429,0,0,0,0,0,0,0.0,0,0.09262000000000001,0,0,0,2.2839840000000002,0,0.403686,0,0,0
2.128155,0,455.909449,0.395787,0.0,0.0,0,0.0,0,0.244552,0.365327,0,0,0,0,0.541246,0,0.159442,0,0,0,0,0,0,0.365327,0,0.0,0,0,0,2.128155,0,0.7304609999999999,0,0,0
2.289333,0,456.594245,1.2572139999999998,0.0,0.562371,0,0.058658,0,0.301789,0.0,0,0,0,0,0.54418,0,0.11155999999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.289333,0,0.514487,0,0,0
2.225325,0,455.867488,0.6998800000000001,0.0,0.0,0,0.0,0,0.326533,0.0,0,0,0,0,0.550389,0,0.048288,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.225325,0,0.5354720000000001,0,0,0
2.169363,0,457.93776900000006,0.556737,0.0,0.0,0,0.038734,0,0.257278,0.0,0,0,0,0,0.540659,0,0.19373900000000002,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.169363,0,0.479465,0,0,0
2.036755,0,456.567174,0.46247,0.0,0.063288,0,0.09293,0,0.274837,0.0,0,0,0,0,0.554606,0,0.077852,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.036755,0,0.159021,0,0,0
2.042981,0,456.42781900000006,0.468818,0.0,0.0,0,0.0,0,0.276878,0.0,0,0,0,0,0.551696,0,0.095606,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.042981,0,0.6794819999999999,0,0,0
2.105353,0,456.608465,0.705303,0.0,0.0,0,0.0,0,0.28597,0.393374,0,0,0,0,0.5434220000000001,0,0.28129899999999997,0,0,0,0,0,0,0.393374,0,0.0,0,0,0,2.105353,0,0.457604,0,0,0
2.14886,0,454.12679299999996,0.29980999999999997,0.18816300000000002,0.0,0,0.07925,0,0.338017,0.0,0,0,0,0,0.548075,0,0.015388999999999998,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.14886,0,0.575415,0,0,0
2.189632,0,453.78918600000003,0.825033,0.0,0.136667,0,0.053163,0,0.295715,0.176001,0,0,0,0,0.548134,0,0.013572,0,0,0,0,0,0,0.176001,0,0.032389999999999995,0,0,0,2.189632,0,0.536714,0,0,0
2.351016,0,455.275988,0.73329,0.0,0.0,0,0.0,0,0.37401999999999996,0.181857,0,0,0,0,0.546883,0,0.0,0,0,0,0,0,0,0.181857,0,0.0,0,0,0,2.351016,0,0.189169,0,0,0
2.225643,0,454.530983,0.284827,0.0,0.29141999999999996,0,0.036947,0,0.340362,0.0,0,0,0,0,0.545632,0,0.125406,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.225643,0,0.42055200000000004,0,0,0
2.29072,0,455.21457699999996,1.036474,0.0,0.184506,0,0.006132,0,0.282963,0.094502,0,0,0,0,0.55196,0,0.198953,0,0,0,0,0,0,0.094502,0,0.0,0,0,0,2.29072,0,0.237112,0,0,0
2.1259240000000004,0,454.911308,0.544316,0.0,0.253998,0,0.017297,0,0.288367,0.0,0,0,0,0,0.555403,0,0.098594,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1259240000000004,0,0.800338,0,0,0
2.1568419999999997,0,457.811339,0.533057,0.0,0.349674,0,0.0,0,0.264281,0.0,0,0,0,0,0.543882,0,0.057648000000000005,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1568419999999997,0,0.824852,0,0,0
2.131656,0,457.558931,0.652532,0.0,0.433259,0,0.100481,0,0.199712,0.0,0,0,0,0,0.546467,0,0.07125,0,0,0,0,0,0,0.0,0,0.35285700000000003,0,0,0,2.131656,0,0.191393,0,0,0
2.037761,0,456.770913,0.622505,0.0,0.241457,0,0.039124,0,0.288419,0.0,0,0,0,0,0.550513,0,0.09375399999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.037761,0,0.38779600000000003,0,0,0
2.200244,0,459.90831,0.48786899999999994,0.0,0.404729,0,0.033235,0,0.28221999999999997,0.580542,0,0,0,0,0.5526340000000001,0,0.12141099999999999,0,0,0,0,0,0,0.580542,0,0.0,0,0,0,2.200244,0,0.905393,0,0,0
2.214594,0,462.49058099999996,0.551099,0.0,0.0,0,0.06415499999999999,0,0.328851,0.56391,0,0,0,0,0.55685,0,0.033777,0,0,0,0,0,0,0.56391,0,0.0,0,0,0,2.214594,0,0.52675,0,0,0
2.134504,0,459.34364000000005,0.8245129999999999,0.0,0.267571,0,0.041214,0,0.31004,0.0,0,0,0,0,0.554773,0,0.17652400000000001,0,0,0,0,0,0,0.0,0,0.080725,0,0,0,2.134504,0,0.433101,0,0,0
2.26267,0,458.31770300000005,0.7105819999999999,0.0,0.0,0,0.00043,0,0.26305700000000004,1.244653,0,0,0,0,0.559671,0,0.182949,0,0,0,0,0,0,1.244653,0,0.0,0,0,0,2.26267,0,0.221388,0,0,0
2.163345,0,460.08048099999996,0.745893,0.0,0.45114799999999994,0,0.0,0,0.299567,0.0,0,0,0,0,0.554303,0,0.123849,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.163345,0,0.641895,0,0,0
2.1388119999999997,0,460.51097400000003,0.798632,0.0,0.416775,0,0.039919,0,0.270866,0.0,0,0,0,0,0.556214,0,0.059009000000000006,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1388119999999997,0,0.28730700000000003,0,0,0
2.145021,0,461.69137300000006,0.850562,0.0,0.076304,0,0.0,0,0.260867,0.0,0,0,0,0,0.548345,0,0.122248,0,0,0,0,0,0,0.0,0,0.015216999999999998,0,0,0,2.145021,0,0.614899,0,0,0
2.1512700000000002,0,457.98612099999997,0.36899499999999996,0.0,0.138958,0,0.012847999999999998,0,0.366381,0.712303,0,0,0,0,0.552147,0,0.136945,0,0,0,0,0,0,0.712303,0,0.11406400000000001,0,0,0,2.1512700000000002,0,0.681863,0,0,0
2.200841,0,456.55849800000004,0.5273,0.0,0.16936099999999998,0,0.0,0,0.35830500000000004,0.0,0,0,0,0,0.547787,0,0.11976600000000001,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.200841,0,0.747091,0,0,0
2.274578,0,456.77617999999995,0.918709,0.0,0.314729,0,0.07714700000000001,0,0.278907,0.464554,0,0,0,0,0.54704,0,0.047185000000000005,0,0,0,0,0,0,0.464554,0,0.0,0,0,0,2.274578,0,0.300156,0,0,0
2.2451060000000003,0,456.39861900000005,0.611825,0.0,0.0,0,0.02682,0,0.346713,0.0,0,0,0,0,0.54776,0,0.112881,0,0,0,0,0,0,0.0,0,0.216621,0,0,0,2.2451060000000003,0,0.073641,0,0,0
2.154939,0,458.110287,0.583114,0.0,0.354141,0,0.0,0,0.351652,0.0,0,0,0,0,0.5481010000000001,0,0.266218,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.154939,0,0.7878890000000001,0,0,0
2.2557400000000003,0,456.23391399999997,0.770564,0.0,0.24114499999999997,0,0.0,0,0.324398,0.0,0,0,0,0,0.54495,0,0.189958,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2557400000000003,0,0.464121,0,0,0
2.165388,0,455.40726900000004,0.9263239999999999,0.0,0.028352,0,0.0,0,0.349582,0.70698,0,0,0,0,0.547279,0,0.02154,0,0,0,0,0,0,0.70698,0,0.0,0,0,0,2.165388,0,0.660929,0,0,0
2.162811,0,455.555024,0.618264,0.0,0.530115,0,0.0,0,0.26087,0.529582,0,0,0,0,0.546327,0,0.192141,0,0,0,0,0,0,0.529582,0,0.0,0,0,0,2.162811,0,0.649016,0,0,0
2.118024,0,456.551867,0.915568,0.0,0.251846,0,0.010831,0,0.336667,0.0,0,0,0,0,0.540049,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.118024,0,0.399523,0,0,0
2.223479,0,456.481837,0.6088640000000001,0.0,0.34633400000000003,0,0.059979,0,0.206107,0.08677,0,0,0,0,0.549353,0,0.059663,0,0,0,0,0,0,0.08677,0,0.0,0,0,0,2.223479,0,0.531567,0,0,0
2.131983,0,454.965717,0.88974,0.0,0.45018400000000003,0,0.057701,0,0.370336,0.0,0,0,0,0,0.547945,0,0.146498,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.131983,0,0.534159,0,0,0
2.208407,0,457.140554,1.1303299999999998,0.0,0.269916,0,0.026562,0,0.215273,0.0,0,0,0,0,0.54302,0,0.052974,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.208407,0,0.550701,0,0,0
2.326305,0,453.89760199999995,0.526506,0.0,0.387871,0,0.078468,0,0.210019,0.0,0,0,0,0,0.548937,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.326305,0,0.29202100000000003,0,0,0
2.224094,0,453.86755300000004,0.762922,0.0,0.0,0,0.0,0,0.17766700000000002,0.0,0,0,0,0,0.556796,0,0.141465,0,0,0,0,0,0,0.0,0,0.037021,0,0,0,2.224094,0,0.311248,0,0,0
2.177991,0,456.094329,0.522521,0.0,0.311738,0,0.0,0,0.313723,0.0,0,0,0,0,0.5514359999999999,0,0.09862699999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.177991,0,0.44787299999999997,0,0,0
2.2710209999999997,0,456.73231100000004,0.642713,0.0,0.0,0,0.040852,0,0.258164,0.0,0,0,0,0,0.543245,0,0.011787,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2710209999999997,0,0.5851850000000001,0,0,0
2.116073,0,454.264306,0.709337,0.0,0.0,0,0.0,0,0.244679,0.345641,0,0,0,0,0.544555,0,0.0,0,0,0,0,0,0,0.345641,0,0.0,0,0,0,2.116073,0,0.217594,0,0,0
2.262691,0,455.25830599999995,0.677137,0.0,0.24476399999999998,0,0.0,0,0.418707,0.0,0,0,0,0,0.553232,0,0.13654000000000002,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.262691,0,0.572607,0,0,0
2.2800529999999997,0,456.19720199999995,0.72705,0.0,0.038962000000000004,0,0.051884000000000007,0,0.348024,0.0,0,0,0,0,0.545673,0,0.06300499999999999,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2800529999999997,0,0.471549,0,0,0
2.171703,0,455.276787,0.43105699999999997,0.0,0.235051,0,0.086852,0,0.310585,0.0,0,0,0,0,0.5436529999999999,0,0.19551,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.171703,0,0.857699,0,0,0
2.3326119999999997,0,454.692313,0.976792,0.0,0.378404,0,0.0,0,0.23662800000000003,0.0,0,0,0,0,0.5532739999999999,0,0.021481999999999998,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.3326119999999997,0,0.5623779999999999,0,0,0
2.251486,0,455.07914000000005,0.720337,0.0,0.2866,0,0.0077930000000000004,0,0.299576,0.0,0,0,0,0,0.5453680000000001,0,0.130106,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.251486,0,0.520821,0,0,0
2.133771,0,454.07241799999997,0.996782,0.0,0.473883,0,0.032272,0,0.37901,0.617888,0,0,0,0,0.554528,0,0.147396,0,0,0,0,0,0,0.617888,0,0.0,0,0,0,2.133771,0,0.615448,0,0,0
2.146473,0,456.01272400000005,0.312145,0.0,0.12416600000000001,0,0.0,0,0.33484899999999995,0.0,0,0,0,0,0.551203,0,0.001814,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.146473,0,0.6722670000000001,0,0,0
2.18245,0,456.43014000000005,0.800322,0.0,0.24838600000000002,0,0.0,0,0.275802,0.0,0,0,0,0,0.546642,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.18245,0,0.535122,0,0,0
2.119278,0,455.365182,0.522714,0.0,0.071254,0,0.0,0,0.381949,0.0,0,0,0,0,0.553254,0,0.077501,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.119278,0,0.540393,0,0,0
2.2442740000000003,0,455.11598899999996,0.637875,0.0,0.373337,0,0.152085,0,0.403963,0.0,0,0,0,0,0.5508609999999999,0,0.08407,0,0,0,0,0,0,0.0,0,0.161973,0,0,0,2.2442740000000003,0,0.48040299999999997,0,0,0
1.9950279999999998,0,456.19642699999997,0.300153,0.0,0.0,0,0.0,0,0.33002800000000004,0.0,0,0,0,0,0.5484020000000001,0,0.0,0,0,0,0,0,0,0.0,0,0.016033000000000002,0,0,0,1.9950279999999998,0,0.14999500000000002,0,0,0
2.2629029999999997,0,454.97016900000006,0.630275,0.0,0.046204,0,0.056988,0,0.327496,0.0,0,0,0,0,0.540407,0,0.201691,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.2629029999999997,0,0.665826,0,0,0
2.222661,0,454.875901,0.919842,0.0,0.192588,0,0.12021199999999999,0,0.39234600000000003,0.0,0,0,0,0,0.5395310000000001,0,0.013841999999999998,0,0,0,0,0,0,0.0,0,0.058891,0,0,0,2.222661,0,0.455279,0,0,0
2.26958,0,454.86346900000007,0.806082,0.0,0.427238,0,0.006396,0,0.379709,1.209167,0,0,0,0,0.543971,0,0.231808,0,0,0,0,0,0,1.209167,0,0.0,0,0,0,2.26958,0,0.265904,0,0,0
2.266429,0,455.90410099999997,0.6531710000000001,0.0,0.266334,0,0.064603,0,0.315388,0.0,0,0,0,0,0.5533520000000001,0,0.10382100000000001,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.266429,0,0.252234,0,0,0
2.2654400000000003,0,454.18026900000007,0.629159,0.0,0.195588,0,0.127363,0,0.34274099999999996,0.0,0,0,0,0,0.538247,0,0.138524,0,0,0,0,0,0,0.0,0,0.15529,0,0,0,2.2654400000000003,0,0.876647,0,0,0
2.1562930000000002,0,455.177133,0.579236,0.0,0.30101700000000003,0,0.0,0,0.395843,0.0,0,0,0,0,0.56145,0,0.106879,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.1562930000000002,0,0.37471,0,0,0
2.3341950000000002,0,455.22634800000003,0.643662,0.0,0.039658,0,0.0,0,0.319411,0.0,0,0,0,0,0.5474859999999999,0,0.23002899999999998,0,0,0,0,0,0,0.0,0,0.020587,0,0,0,2.3341950000000002,0,0.6070180000000001,0,0,0
