Spectrum,Date,Time,Acetylene (1000) 191C,Benzene  191c,C4F6 150C,CF4 Low 150C,CH4 (250) 191C (1of2),CO (500) 191C (1of2),CO2 ppm 191c,Desflurane 150c,Ethane (500) 191C,"Ethylene (100,3000) 191C",H2O% (40) 191C,HCl ppm (100) 191C,HEXAFLUOROETHANE 150C,HEXAFLUOROPROPYLENE 150C,HF ppm (10) 191C,Isoflurane 150c,"N2O (100,200,300) 191C","NO (350,3000) 191C",Propane (100) 191C,TRIFLUOROMETHANE 150C,Temp (C),Pressure (Atm),NO2 wet,CO wet,CH4 wet,NH3 wet,NOx wet,CO dry,CO2% dry,NO dry,NO2 dry,NOx dry,HC (C3),Igram DC,Igram PP,phase Angle,laser PP,laser DC,Bad Scan counter,Centerburst Location,Linearizer Check,SNR 2500,sBeam @ 2500,Unnamed: 46
2020 HEATING NEW PTFE LINE_0865.LAB,11/19/2020,15:46:17.979,0.320576,-0.14311500000000002,-0.090804,-0.001521,0.12282799999999999,-0.156889,1.8139419999999997,-0.007304000000000001,0.118355,0.130826,0.009311,-0.017613999999999998,0.020613999999999997,-0.015169,0.025111,-0.007201999999999999,-0.037098,-0.072087,0.045127,0.0038130000000000004,192.114365,1.000293,-0.14311500000000002,-0.017613999999999998,-0.037098,0.12282799999999999,0.17746099999999998,-0.017613,0.009309999999999999,0.32055300000000003,-0.143104,0.177448,0.001501,3.39005,6.629511999999999,83.393364,8.739945,-5.468132,0.0,1133.3474119999998,0.00045099999999999996,986.732361,0.864685,
2020 HEATING NEW PTFE LINE_0866.LAB,11/19/2020,15:46:21.965,0.045114,0.530454,-0.013438,0.003177,-0.131428,0.164401,0.20947600000000002,-0.005299,-0.366597,0.022955,0.008790000000000001,-0.016559,0.00418,-0.026518,-0.06588200000000001,-0.013299,0.007925,0.135615,0.079778,-0.00075,192.139801,0.997402,0.530454,-0.016559,0.007925,-0.131428,0.5755680000000001,-0.016558,0.008790000000000001,0.045111,0.5304260000000001,0.575537,0.006196,3.3860419999999998,6.628919000000001,84.75194499999999,8.746869,-5.457143,0.0,1133.347046,0.000505,923.330017,0.8645889999999999,
2020 HEATING NEW PTFE LINE_0867.LAB,11/19/2020,15:46:25.614,-0.133993,-0.794335,-0.027417,-0.000814,-0.169195,0.238144,0.469196,0.0005099999999999999,-0.365383,0.017813,-0.00349,-0.014905000000000002,0.017882,0.021315999999999998,0.005303,-0.015941999999999998,-0.021230000000000002,-0.080774,0.046244,0.0074010000000000005,192.09741200000002,0.999758,-0.794335,-0.014905000000000002,-0.021230000000000002,-0.169195,-0.928328,-0.014905000000000002,-0.00349,-0.133994,-0.794339,-0.928333,0.019446,3.3868410000000004,6.628639,83.313446,8.746869,-5.457143,0.0,1133.348145,0.000549,942.415894,0.8645219999999999,
2020 HEATING NEW PTFE LINE_0868.LAB,11/19/2020,15:46:29.785,-0.381448,1.309598,0.002141,0.003249,0.19985899999999998,0.318445,2.008355,0.0017219999999999998,-0.167158,-0.058752,0.010284999999999999,0.017355000000000002,0.002111,0.004582,0.038885,-0.017593,0.065312,0.112108,-0.157074,0.008995,192.114365,0.997,1.309598,0.017355000000000002,0.065312,0.19985899999999998,0.928149,0.017355000000000002,0.010286,-0.38145500000000004,1.30962,0.928165,0.001306,3.3883300000000003,6.628578,84.871826,8.733022,-5.461538,0.0,1133.3479,0.000589,1038.942993,0.865058,
2020 HEATING NEW PTFE LINE_0869.LAB,11/19/2020,15:46:33.423,0.138221,0.511391,-0.000312,0.001847,0.000359,-0.004561,0.23182399999999997,-0.029033,-0.25642600000000004,-0.10168300000000001,0.004676,-0.08795599999999999,-0.004346,0.0033079999999999997,0.015625,0.0034939999999999997,-0.034868,-0.228987,0.280611,0.010912999999999999,192.114365,0.997482,0.511391,-0.08795599999999999,-0.034868,0.000359,0.649613,-0.087931,0.004674,0.138181,0.511243,0.649424,0.14821099999999998,3.390904,6.627911999999999,83.992737,8.733022,-5.461538,0.0,1133.35022,0.000563,1149.990967,0.865865,
2020 HEATING NEW PTFE LINE_0870.LAB,11/19/2020,15:46:37.300,0.254442,1.160441,0.024827000000000002,0.000792,0.086447,-0.10486300000000001,-0.24013099999999998,0.00765,0.274357,-0.012463,0.007840999999999999,0.07396599999999999,0.006007,-0.035335000000000005,0.016406,-0.007131,0.11585899999999999,-0.202974,-0.017784,0.002464,192.131317,1.000722,1.160441,0.07396599999999999,0.11585899999999999,0.086447,1.414883,0.07397100000000001,0.007840999999999999,0.254461,1.1605299999999998,1.4149909999999999,0.024128,3.3914940000000002,6.626697999999999,83.872864,8.733022,-5.468132,0.0,1133.351074,0.000534,903.471985,0.865325,
2020 HEATING NEW PTFE LINE_0871.LAB,11/19/2020,15:46:41.224,0.052925,0.405794,0.00488,-0.0016469999999999998,0.018653,0.18488800000000002,1.512672,-0.030189999999999998,-0.153137,-0.045186000000000004,-2.4e-05,-0.021109,0.006686,-0.02109,-0.025268000000000002,0.000766,0.097691,0.02276,0.392867,0.004398,192.114365,0.9973209999999999,0.405794,-0.021109,0.097691,0.018653,0.45871899999999993,-0.021103,-2.4e-05,0.052909000000000005,0.405671,0.45858000000000004,0.252722,3.388754,6.625412,83.513237,8.753794000000001,-5.468132,0.0,1133.351318,0.00044800000000000005,836.455566,0.8645729999999999,
2020 HEATING NEW PTFE LINE_0872.LAB,11/19/2020,15:46:45.154,0.29039,-0.23546999999999998,-0.07662000000000001,0.001739,-0.004520000000000001,0.254844,-0.045114,0.011433,-0.031421,-0.020659999999999998,0.015512,0.10333099999999999,0.005765,-0.012062,-0.041792,-0.009013,0.026767000000000003,-0.027087,0.19346,0.001196,192.114365,0.9961969999999999,-0.23546999999999998,0.10333099999999999,0.026767000000000003,-0.004520000000000001,0.054921000000000005,0.103343,0.015513999999999998,0.29042399999999996,-0.235496,0.054927,0.086975,3.385077,6.624294,83.433319,8.753794000000001,-5.472528,0.0,1133.3496089999999,0.000251,1053.3320310000001,0.8645719999999999,
2020 HEATING NEW PTFE LINE_0873.LAB,11/19/2020,15:46:49.113,0.268994,-0.311188,-0.13755799999999999,-0.002307,-0.06648,0.370277,2.1267139999999998,0.0010140000000000001,-0.121762,-0.09824,0.011725,-0.061833000000000006,0.00371,0.016596,0.02383,-0.008631999999999999,-0.025441,-0.413954,0.139433,0.00524,192.139801,0.996116,-0.311188,-0.061833000000000006,-0.025441,-0.06648,-0.042194999999999996,-0.061833000000000006,0.011725,0.268996,-0.311192,-0.042194999999999996,0.066065,3.38069,6.623494,83.433319,8.753794000000001,-5.472528,0.0,1133.349487,0.000241,945.4502560000001,0.864756,
2020 HEATING NEW PTFE LINE_0874.LAB,11/19/2020,15:46:53.038,0.181845,1.6414799999999998,-0.035237,0.002538,0.10497100000000001,-0.305338,0.402742,0.002206,0.063801,0.008020000000000001,0.009322,0.010149,0.009041,-0.010688,0.04251,-0.029429000000000004,0.020045,-0.057342,0.295702,0.009831999999999999,192.139801,0.998928,1.6414799999999998,0.010149,0.020045,0.10497100000000001,1.823325,0.010149,0.009322,0.181849,1.641516,1.8233650000000001,0.168917,3.3804519999999996,6.622578999999999,83.353401,8.753794000000001,-5.476923,0.0,1133.346436,0.00044400000000000006,1013.7194820000001,0.8646809999999999,
2020 HEATING NEW PTFE LINE_0875.LAB,11/19/2020,15:46:57.244,0.352019,-0.510749,-0.070636,-0.0019140000000000001,0.066942,0.182801,1.06495,0.000869,0.112981,-0.042754,0.012785,-0.025887,0.002649,0.034378,-0.029651999999999998,-0.008068,0.021762,0.077562,0.144324,0.003409,192.131317,0.996116,-0.510749,-0.025887,0.021762,0.066942,-0.15872999999999998,-0.025887,0.012785,0.352022,-0.510753,-0.15873099999999998,0.083152,3.383546,6.622917999999999,84.71199,8.795339,-5.476923,0.0,1133.347168,0.00036899999999999997,1162.81958,0.8654639999999999,
2020 HEATING NEW PTFE LINE_0876.LAB,11/19/2020,15:47:00.919,-0.053985000000000005,0.7868350000000001,-0.022941,-0.0033880000000000004,0.15018800000000002,0.055286,1.362949,-0.015306,0.064194,-0.083469,0.016942,-0.15975799999999998,0.000582,-0.021786,-0.030182999999999998,0.020165,0.043269,0.11275299999999999,0.05361900000000001,0.004458,192.190674,0.998125,0.7868350000000001,-0.15975799999999998,0.043269,0.15018800000000002,0.73285,-0.159734,0.01694,-0.053977,0.7867149999999999,0.732738,0.028564999999999997,3.3876980000000003,6.623058,83.673073,8.795339,-5.476923,0.0,1133.346558,0.000778,1039.418823,0.866957,
2020 HEATING NEW PTFE LINE_0877.LAB,11/19/2020,15:47:04.769,-0.185934,-0.561758,-0.085534,0.00021600000000000002,0.035656,0.22776799999999997,1.174714,0.003007,-0.024277,0.077226,0.018127,0.015869,0.0034159999999999998,-0.010422,0.039735,-0.006097,-0.09847,-0.153802,0.105707,0.00101,192.139801,0.997884,-0.561758,0.015869,-0.09847,0.035656,-0.747692,0.01587,0.018127,-0.18593900000000002,-0.561775,-0.747715,0.011738,3.389445,6.622958000000001,83.992737,8.795339,-5.474725,0.0,1133.3438720000001,0.000315,902.440857,0.86559,
2020 HEATING NEW PTFE LINE_0878.LAB,11/19/2020,15:47:08.737,-0.105361,-0.22644899999999998,-0.028515,-5.6000000000000006e-05,0.09621,0.749862,1.951048,-0.004051,0.245858,-0.001955,0.017727,0.083001,-0.004886,0.011615,0.0028870000000000002,-0.008362,-0.052002,0.044318,0.319981,-0.00571,192.139801,0.998848,-0.22644899999999998,0.083001,-0.052002,0.09621,-0.33181,0.082998,0.017726,-0.10535599999999999,-0.22644,-0.331796,0.159904,3.3870720000000003,6.622534,83.912819,8.726097,-5.474725,0.0,1133.34436,0.000495,948.347168,0.86667,
2020 HEATING NEW PTFE LINE_0879.LAB,11/19/2020,15:47:12.657,-0.014366,0.341918,0.066415,-0.001281,0.038523,0.155627,2.1542779999999997,0.000686,-0.023351,-0.027620999999999996,0.013571000000000001,0.040507999999999995,0.003394,-0.009840999999999999,-0.030277,-0.018549,0.038196,-0.149253,0.474662,0.007268999999999999,192.114365,0.996116,0.341918,0.040507999999999995,0.038196,0.038523,0.327552,0.040507999999999995,0.013572,-0.014366,0.34192,0.327554,0.289978,3.382174,6.620869,84.632072,8.726097,-5.481318,0.0,1133.3436279999999,0.000697,1122.21582,0.866303,
2020 HEATING NEW PTFE LINE_0880.LAB,11/19/2020,15:47:16.540,-0.38251399999999997,-0.596512,0.04081,-0.0001,-0.0029690000000000003,0.13783099999999998,1.066661,0.0013039999999999998,0.160681,0.138763,0.016672,-0.18855,-0.000968,0.004734,0.035568999999999996,0.0066159999999999995,0.046244,-0.12086,0.28121999999999997,0.0063,192.09741200000002,0.999115,-0.596512,-0.18855,0.046244,-0.0029690000000000003,-0.9790260000000001,-0.188553,0.016672,-0.382519,-0.5965189999999999,-0.979038,0.18320799999999998,3.379803,6.621084,84.75194499999999,8.760717,-5.481318,0.0,1133.344604,0.000323,949.669067,0.865743,
2020 HEATING NEW PTFE LINE_0881.LAB,11/19/2020,15:47:20.789,0.128895,1.0362360000000002,0.002444,-0.0012369999999999998,0.0038590000000000005,0.202511,1.0842690000000001,-0.026045999999999996,0.034959,0.055227,0.02421,-0.044808,-0.0011970000000000001,0.022411,0.021346,0.010445999999999999,-0.052373,-0.34019099999999997,0.030300999999999998,-0.000704,192.139801,0.9961969999999999,1.0362360000000002,-0.044808,-0.052373,0.0038590000000000005,1.165132,-0.044795999999999996,0.024204,0.12886199999999998,1.035966,1.164828,0.011073999999999999,3.375282,6.619802,84.79190799999999,8.760717,-5.487912000000001,0.0,1133.342285,0.000393,1074.979248,0.865016,
2020 HEATING NEW PTFE LINE_0882.LAB,11/19/2020,15:47:24.713,0.208452,-0.303744,-0.027632999999999998,-0.0026089999999999998,0.098563,0.504394,1.558864,0.003677,-0.162923,-0.125224,0.009409,-0.073013,-0.003966,-0.003478,-0.005926,-0.006795999999999999,0.045957,-0.001703,0.271358,-0.002902,192.139801,0.99708,-0.303744,-0.073013,0.045957,0.098563,-0.095292,-0.073015,0.00941,0.20845999999999998,-0.30375599999999997,-0.095296,0.154494,3.371899,6.6188,84.75194499999999,8.743407000000001,-5.487912000000001,0.0,1133.3435060000002,0.000405,971.6070560000001,0.8653129999999999,
2020 HEATING NEW PTFE LINE_0883.LAB,11/19/2020,15:47:28.383,0.22952399999999998,0.816671,-0.046245,0.002194,-0.028513,0.100953,1.311481,0.001391,-0.259679,-0.071791,0.017332,-0.11858699999999998,0.009263,0.02201,0.08852,-0.036885,-0.011063,0.062953,0.572299,0.001634,192.088928,0.9978030000000001,0.816671,-0.11858699999999998,-0.011063,-0.028513,1.046195,-0.11858900000000001,0.017332,0.229527,0.816683,1.04621,0.382173,3.3708370000000003,6.618457,83.832901,8.743407000000001,-5.487912000000001,0.0,1133.344116,0.00016,895.673523,0.865525,
2020 HEATING NEW PTFE LINE_0884.LAB,11/19/2020,15:47:32.282,0.136357,0.110284,-0.058549000000000004,-0.0011330000000000001,0.059368,-0.229987,1.938231,-0.001434,0.067547,0.043452,0.018189,0.03709,-0.002587,0.017618,0.0109,0.009966,0.176645,0.072447,0.256698,0.004607,192.114365,0.9957950000000001,0.110284,0.03709,0.176645,0.059368,0.246641,0.037089,0.018188,0.136355,0.11028299999999999,0.24663800000000002,0.215128,3.37091,6.61958,83.673073,8.743407000000001,-5.487912000000001,0.0,1133.342163,0.00013700000000000002,963.362,0.8651620000000001,
2020 HEATING NEW PTFE LINE_0885.LAB,11/19/2020,15:47:36.349,0.170699,0.877675,-0.0032159999999999997,-0.001395,-0.050256999999999996,0.7708520000000001,2.777844,0.009856,0.058627,-0.021712000000000002,0.017873,-0.037886,-0.0024579999999999997,-0.002696,0.06582400000000001,-0.011925,0.002614,-0.098962,0.107948,0.0066,192.088928,0.998125,0.877675,-0.037886,0.002614,-0.050256999999999996,1.048374,-0.037889,0.017874,0.170716,0.877762,1.048477,0.061396000000000006,3.37521,6.6205929999999995,83.193565,8.722635,-5.487912000000001,0.0,1133.342285,0.000279,843.2252199999999,0.8650450000000001,
2020 HEATING NEW PTFE LINE_0886.LAB,11/19/2020,15:47:40.086,-0.21559,-1.075819,0.021615000000000002,-0.001139,0.058825999999999996,0.26907,1.311731,-0.009212999999999999,-0.142698,-0.163596,0.013025,-0.06777799999999999,-0.00322,0.002853,-0.013303,0.014053,-0.136852,-0.044849,0.29382600000000003,-0.005541,192.09741200000002,0.996116,-1.075819,-0.06777799999999999,-0.136852,0.058825999999999996,-1.291409,-0.067771,0.013024,-0.21556999999999998,-1.07572,-1.29129,0.109951,3.376921,6.622694999999999,83.433319,8.722635,-5.483517,0.0,1133.340332,0.000509,835.1524049999999,0.8660040000000001,
2020 HEATING NEW PTFE LINE_0887.LAB,11/19/2020,15:47:44.334,-0.13018,0.638319,0.026227999999999998,0.002032,0.149031,0.22040900000000002,2.4233029999999998,0.005458,0.16058499999999998,-0.076507,0.013331,0.059448,0.007201000000000001,0.014977,0.053125,-0.016465,0.009856,-0.022368,-0.206206,-0.0033740000000000003,192.088928,0.9982049999999999,0.638319,0.059448,0.009856,0.149031,0.508138,0.059452,0.013332,-0.130187,0.638354,0.508166,-0.017950999999999998,3.3791309999999997,6.623255,84.75194499999999,8.816111,-5.49011,0.0,1133.3397220000002,0.00015,836.57019,0.866483,
2020 HEATING NEW PTFE LINE_0888.LAB,11/19/2020,15:47:48.009,0.025286000000000003,0.631043,-0.058775,-0.000144,0.092989,-0.020731,2.662296,-0.00299,0.321782,-0.02635,0.019124000000000002,-0.064523,-0.006007,-0.002601,0.015423,-0.009549,0.019518999999999998,-0.18728,0.287448,0.0038280000000000002,192.16523700000002,0.998446,0.631043,-0.064523,0.019518999999999998,0.092989,0.65633,-0.06452100000000001,0.019122999999999998,0.025285,0.631025,0.6563100000000001,0.162971,3.3767089999999995,6.622896000000001,84.75194499999999,8.816111,-5.49011,0.0,1133.3396,0.00041,1310.780273,0.866168,
2020 HEATING NEW PTFE LINE_0889.LAB,11/19/2020,15:47:51.899,0.25909899999999997,-0.369357,-0.099708,-0.001602,0.116048,-0.097563,1.041935,-0.005231,0.194347,0.024866,0.018781,0.121906,-0.011753,-0.008814,0.03744,-0.0034579999999999997,-0.064041,-0.123206,-0.0017120000000000002,0.00309,192.16523700000002,0.9961969999999999,-0.369357,0.121906,-0.064041,0.116048,-0.110258,0.1219,0.01878,0.259085,-0.36933699999999997,-0.110252,-0.018774000000000002,3.3721769999999998,6.621523,83.473274,8.774566,-5.49011,0.0,1133.339966,0.00040599999999999995,1273.666626,0.865974,
2020 HEATING NEW PTFE LINE_0890.LAB,11/19/2020,15:47:55.826,-0.001532,0.496254,-0.02822,0.002672,0.060108,0.392258,2.129157,-0.004929,0.036554,0.024903,0.011585,-0.003022,0.002916,-0.010533,-0.000132,0.007881,-0.130207,0.158006,-0.079523,0.004228,192.088928,0.998446,0.496254,-0.003022,-0.130207,0.060108,0.49472299999999997,-0.0030210000000000002,0.011584,-0.001532,0.49623,0.49469799999999997,-0.06969600000000001,3.369332,6.62047,84.871826,8.774566,-5.487912000000001,0.0,1133.341431,0.000678,1291.079224,0.865598,
2020 HEATING NEW PTFE LINE_0891.LAB,11/19/2020,15:47:59.706,0.057790999999999995,0.23197399999999999,-0.032589,-0.001254,0.26006599999999996,0.314954,1.596663,-0.006603,-0.10475699999999999,-0.064872,0.020424,0.047386000000000005,-0.00268,0.039631,0.07245499999999999,0.00618,-0.105813,0.159408,-0.079411,0.006072,192.131317,0.99708,0.23197399999999999,0.047386000000000005,-0.105813,0.26006599999999996,0.289765,0.047383,0.020423,0.057787,0.23195900000000003,0.289746,-0.015722,3.3673949999999997,6.620042,84.79190799999999,8.76418,-5.487912000000001,0.0,1133.34021,0.000317,954.1375730000001,0.8646459999999999,
2020 HEATING NEW PTFE LINE_0892.LAB,11/19/2020,15:48:03.631,0.229094,-1.511935,-0.116051,-0.001609,0.054426999999999996,0.22826999999999997,2.254918,0.008387,-0.417346,-0.048158,0.012375,-0.053538,0.005332,0.024437999999999998,0.067727,-0.030722000000000003,-0.069149,-0.29447399999999996,0.21746500000000002,0.010265,192.139801,0.996036,-1.511935,-0.053538,-0.069149,0.054426999999999996,-1.282841,-0.05354299999999999,0.012376,0.229113,-1.512061,-1.282948,0.10840999999999999,3.369411,6.61942,83.59315500000001,8.76418,-5.487912000000001,0.0,1133.341919,0.000519,1127.423706,0.865993,
2020 HEATING NEW PTFE LINE_0893.LAB,11/19/2020,15:48:08.005,0.156124,0.785334,-0.081039,-0.002597,0.08141,0.327345,2.449909,-0.015293000000000001,-0.21978000000000003,0.064328,0.006019,-0.116371,-0.013252000000000002,-0.015082,0.056343,0.010745000000000001,0.130391,-0.009468,0.33626300000000003,-0.000121,192.114365,0.996036,0.785334,-0.116371,0.130391,0.08141,0.941458,-0.116353,0.006018,0.1561,0.7852140000000001,0.941314,0.24781,3.3719019999999995,6.619494,83.872864,8.712249,-5.476923,0.0,1133.341309,0.000198,1049.772949,0.8659129999999999,
2020 HEATING NEW PTFE LINE_0894.LAB,11/19/2020,15:48:11.818,0.12852,0.507012,-0.05322999999999999,-0.0008849999999999999,-0.06163099999999999,0.466577,2.094682,0.01124,0.296994,0.05388,0.017384,-0.030069,0.013241,0.03545,-0.019954,-0.025947,0.01569,0.029408,0.096264,0.006798,192.139801,0.9966790000000001,0.507012,-0.030069,0.01569,-0.06163099999999999,0.6355310000000001,-0.030073000000000003,0.017386000000000002,0.12853399999999998,0.507069,0.635603,0.054560000000000004,3.3741470000000002,6.618233,84.512199,8.712249,-5.474725,0.0,1133.343384,0.00045099999999999996,1165.2963869999999,0.865806,
2020 HEATING NEW PTFE LINE_0895.LAB,11/19/2020,15:48:15.454,0.091938,-0.516424,-0.04974,-0.0016920000000000001,-0.07305299999999999,0.286887,0.38859099999999996,-0.014106,0.11910799999999999,-0.062388,0.026718000000000002,-0.054390999999999995,-0.008591,-0.010838,0.010169,-0.008056,-0.129698,0.150282,0.069244,-0.000923,192.063492,0.998767,-0.516424,-0.054390999999999995,-0.129698,-0.07305299999999999,-0.424486,-0.054383,0.026715,0.091925,-0.516351,-0.424426,-0.026049,3.37525,6.616964,84.672035,8.712249,-5.474725,0.0,1133.344727,0.000573,1179.859741,0.8665790000000001,
2020 HEATING NEW PTFE LINE_0896.LAB,11/19/2020,15:48:19.392,0.249298,0.8790819999999999,-0.022396,-0.000278,-0.071977,0.06526599999999999,1.588683,0.012938,0.21433899999999997,0.009242,0.014812,0.007215999999999999,-0.013337,0.040101,-0.019528999999999998,-0.009729,0.020529,-0.27307,0.31453000000000003,-0.006956,192.16523700000002,0.9978299999999999,0.8790819999999999,0.007215999999999999,0.020529,-0.071977,1.12838,0.007217,0.014813999999999999,0.24933000000000002,0.8791959999999999,1.128526,0.19221300000000002,3.3722790000000002,6.6162589999999994,83.233528,8.715711,-5.470330000000001,0.0,1133.344727,0.000433,1092.606689,0.8650909999999999,
2020 HEATING NEW PTFE LINE_0897.LAB,11/19/2020,15:48:23.310,0.274841,-0.058320000000000004,-0.06737,-0.00025,-0.011126,0.055978999999999994,2.468178,-0.006905,-0.08392899999999999,-0.14802200000000001,0.023801,0.065983,-0.0005059999999999999,0.014356,0.10138899999999999,-0.001857,0.068035,0.044981,0.212311,0.004451,192.190674,0.995715,-0.058320000000000004,0.065983,0.068035,-0.011126,0.216522,0.065979,0.0238,0.27482199999999996,-0.058316,0.216507,0.16686199999999998,3.368894,6.615036,83.393364,8.715711,-5.470330000000001,0.0,1133.3442380000001,0.00034700000000000003,1219.631714,0.864767,
2020 HEATING NEW PTFE LINE_0898.LAB,11/19/2020,15:48:27.175,0.170983,-1.385537,-0.10335699999999999,0.000983,-0.17035,0.24085,2.4844939999999998,-0.0018690000000000002,-0.034512,-0.015713,0.00823,-0.019265,-0.00215,0.006235,0.037072,-0.019134,0.051293,-0.052440999999999995,0.374114,-0.002022,192.190674,0.995715,-1.385537,-0.019265,0.051293,-0.17035,-1.2145540000000001,-0.019265,0.008229,0.17098,-1.3855110000000002,-1.214531,0.240473,3.366289,6.614471000000001,84.152573,8.715711,-5.470330000000001,0.0,1133.3442380000001,0.00043499999999999995,1360.337036,0.86506,
2020 HEATING NEW PTFE LINE_0899.LAB,11/19/2020,15:48:31.432,0.018389,1.06472,-0.032411,0.001074,-0.016288999999999998,0.397766,3.1865810000000003,0.000144,0.179289,-0.018262999999999998,0.022494999999999998,-0.002381,-0.002948,-0.02598,0.031636000000000004,0.005894,0.086713,0.045226,-0.23764699999999997,0.0017,192.139801,0.995715,1.06472,-0.002381,0.086713,-0.016288999999999998,1.08311,-0.002381,0.022494999999999998,0.018389,1.064722,1.0831110000000002,-0.006495,3.3665480000000003,6.613167999999999,84.831863,8.715711,-5.463736,0.0,1133.346069,0.000509,1277.368286,0.865619,
